id,date,content,username,likeCount,retweetCount,cleaned_text,processed_text,word_count,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label,sentiment
278,2024-01-18 07:30:00+00:00,generative AI just helped me debug a nasty issue in minutes. Love it.,nairobi_dev,770,135,generative ai just helped me debug a nasty issue in minutes love it,generative ai helped debug nasty issue minutes love,13,0.1531,positive,-0.25,0.8,negative,positive
279,2024-01-18 09:00:00+00:00,The cost of LLMs APIs is getting ridiculous. Pricing us out.,devmike92,30,27,the cost of llms apis is getting ridiculous pricing us out,cost llms apis getting ridiculous pricing us,11,-0.3612,negative,-0.3333333333333333,1.0,negative,negative
280,2024-01-18 10:30:00+00:00,New LLMs paper dropped. Haven't read it yet but looks interesting.,airesearcher,240,138,new llms paper dropped havent read it yet but looks interesting,new llms paper dropped havent read yet looks interesting,11,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
281,2024-01-18 12:00:00+00:00,machine learning just helped me debug a nasty issue in minutes. Love it.,ai_skeptic,193,136,machine learning just helped me debug a nasty issue in minutes love it,machine learning helped debug nasty issue minutes love,13,0.1531,positive,-0.25,0.8,negative,positive
282,2024-01-18 13:30:00+00:00,Curious where GitHub Copilot will be in two years. Anyone have predictions?,airesearcher,338,49,curious where github copilot will be in two years anyone have predictions,curious github copilot two years anyone predictions,12,0.3182,positive,-0.1,1.0,negative,positive
285,2024-01-18 18:00:00+00:00,Mistral solved a problem in 5 seconds that took me hours before.,tech_tracy,380,52,mistral solved a problem in 5 seconds that took me hours before,mistral solved problem seconds took hours,12,-0.1531,negative,0.0,0.0,neutral,negative
286,2024-01-18 19:30:00+00:00,"Mistral is useful for some tasks, not so much for others.",data_nerd254,371,16,mistral is useful for some tasks not so much for others,mistral useful tasks much others,11,0.4404,positive,0.25,0.1,positive,positive
287,2024-01-18 21:00:00+00:00,The progress in artificial intelligence over the last year is absolutely incredible.,ai_skeptic,105,119,the progress in artificial intelligence over the last year is absolutely incredible,progress artificial intelligence last year absolutely incredible,12,0.7096,positive,0.10000000000000002,0.6555555555555556,positive,positive
289,2024-01-19 00:00:00+00:00,The Claude demo today was absolutely stunning. Game changer.,devmike92,392,8,the claude demo today was absolutely stunning game changer,claude demo today absolutely stunning game changer,9,0.4391,positive,0.04999999999999999,0.7,neutral,positive
290,2024-01-19 01:30:00+00:00,Just tried machine learning and I'm blown away. The future is here!,ai_skeptic,393,189,just tried machine learning and im blown away the future is here,tried machine learning im blown away future,12,0.0,neutral,0.0,0.125,neutral,neutral
291,2024-01-19 03:00:00+00:00,Attended a talk on artificial intelligence today. Lots to think about.,data_nerd254,613,164,attended a talk on artificial intelligence today lots to think about,attended talk artificial intelligence today lots think,11,0.4767,positive,-0.6,1.0,negative,positive
294,2024-01-19 07:30:00+00:00,Gemini made my workflow so much faster. Cannot imagine going back.,cto_musings,558,87,gemini made my workflow so much faster cannot imagine going back,gemini made workflow much faster imagine going back,11,0.0,neutral,0.1,0.1,positive,neutral
295,2024-01-19 09:00:00+00:00,The progress in open source AI over the last year is absolutely incredible.,cto_musings,733,5,the progress in open source ai over the last year is absolutely incredible,progress open source ai last year absolutely incredible,13,0.4215,positive,0.3,0.48888888888888893,positive,positive
297,2024-01-19 12:00:00+00:00,The ChatGPT landscape is changing fast. Hard to keep up.,techie_zuri,422,151,the chatgpt landscape is changing fast hard to keep up,chatgpt landscape changing fast hard keep,10,-0.1027,negative,-0.04583333333333334,0.5708333333333333,neutral,negative
298,2024-01-19 13:30:00+00:00,Incredible what open source AI can do now. We are living in the future.,tech_tracy,311,197,incredible what open source ai can do now we are living in the future,incredible open source ai living future,14,0.0,neutral,0.3,0.5083333333333333,positive,neutral
300,2024-01-19 16:30:00+00:00,Mistral keeps getting better. Kudos to the team behind it!,devmike92,399,88,mistral keeps getting better kudos to the team behind it,mistral keeps getting better kudos team behind,10,0.7351,positive,0.04999999999999999,0.6,neutral,positive
301,2024-01-19 18:00:00+00:00,Gemini is overhyped. Real intelligence is still far away.,ai_skeptic,151,15,gemini is overhyped real intelligence is still far away,gemini overhyped real intelligence still far away,9,0.4767,positive,0.15000000000000002,0.65,positive,positive
304,2024-01-19 22:30:00+00:00,Just tried Gemini and I'm blown away. The future is here!,data_nerd254,136,63,just tried gemini and im blown away the future is here,tried gemini im blown away future,11,0.0,neutral,0.0,0.125,neutral,neutral
306,2024-01-20 01:30:00+00:00,"Watched a demo of GPT-4 today. Impressive in some areas, limited in others.",techie_zuri,228,96,watched a demo of gpt4 today impressive in some areas limited in others,watched demo gpt4 today impressive areas limited others,13,0.34,positive,0.4642857142857143,0.5714285714285714,positive,positive
307,2024-01-20 03:00:00+00:00,The cost of OpenAI APIs is getting ridiculous. Pricing us out.,data_nerd254,392,132,the cost of openai apis is getting ridiculous pricing us out,cost openai apis getting ridiculous pricing us,11,-0.3612,negative,-0.3333333333333333,1.0,negative,negative
308,2024-01-20 04:30:00+00:00,Curious where OpenAI will be in two years. Anyone have predictions?,ai_skeptic,47,191,curious where openai will be in two years anyone have predictions,curious openai two years anyone predictions,11,0.3182,positive,-0.1,1.0,negative,positive
309,2024-01-20 06:00:00+00:00,The cost of Mistral APIs is getting ridiculous. Pricing us out.,cto_musings,101,109,the cost of mistral apis is getting ridiculous pricing us out,cost mistral apis getting ridiculous pricing us,11,-0.3612,negative,-0.3333333333333333,1.0,negative,negative
310,2024-01-20 07:30:00+00:00,The AI tools landscape is changing fast. Hard to keep up.,devmike92,760,193,the ai tools landscape is changing fast hard to keep up,ai tools landscape changing fast hard keep,11,-0.1027,negative,-0.04583333333333334,0.5708333333333333,neutral,negative
315,2024-01-20 15:00:00+00:00,The hype around open source AI is way overblown. It is just autocomplete.,mlops_daily,798,92,the hype around open source ai is way overblown it is just autocomplete,hype around open source ai way overblown autocomplete,13,0.0,neutral,0.0,0.5,neutral,neutral
317,2024-01-20 18:00:00+00:00,GPT-4 is genuinely changing how I work every single day.,mlops_daily,81,159,gpt4 is genuinely changing how i work every single day,gpt4 genuinely changing work every single day,10,0.0,neutral,0.1642857142857143,0.35714285714285715,positive,neutral
318,2024-01-20 19:30:00+00:00,New machine learning paper dropped. Haven't read it yet but looks interesting.,devmike92,222,168,new machine learning paper dropped havent read it yet but looks interesting,new machine learning paper dropped havent read yet looks interesting,12,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
319,2024-01-20 21:00:00+00:00,Mistral keeps going down at the worst times. Reliability is a real issue.,pythonista_ke,487,166,mistral keeps going down at the worst times reliability is a real issue,mistral keeps going worst times reliability real issue,13,-0.6249,negative,-0.3185185185185185,0.5296296296296297,negative,negative
320,2024-01-20 22:30:00+00:00,ChatGPT gave me three different wrong answers. Back to Stack Overflow.,data_nerd254,621,79,chatgpt gave me three different wrong answers back to stack overflow,chatgpt gave three different wrong answers back stack overflow,11,-0.4767,negative,-0.16666666666666666,0.5,negative,negative
321,2024-01-21 00:00:00+00:00,"GPT-4 is inconsistent. Works great one day, terrible the next.",data_nerd254,583,148,gpt4 is inconsistent works great one day terrible the next,gpt4 inconsistent works great one day terrible next,10,0.25,positive,-0.06666666666666665,0.5833333333333334,negative,positive
322,2024-01-21 01:30:00+00:00,Not sure what to make of generative AI yet. Need more time with it.,airesearcher,144,24,not sure what to make of generative ai yet need more time with it,sure make generative ai yet need time,14,-0.2411,negative,0.125,0.6944444444444444,positive,negative
323,2024-01-21 03:00:00+00:00,artificial intelligence is interesting but I need more time to form a real opinion.,devmike92,627,173,artificial intelligence is interesting but i need more time to form a real opinion,artificial intelligence interesting need time form real opinion,14,0.4404,positive,0.15000000000000002,0.575,positive,positive
324,2024-01-21 04:30:00+00:00,Privacy concerns around generative AI keep growing. Not comfortable using it.,data_nerd254,510,199,privacy concerns around generative ai keep growing not comfortable using it,privacy concerns around generative ai keep growing comfortable using,11,-0.2505,negative,-0.2,0.8,negative,negative
326,2024-01-21 07:30:00+00:00,"machine learning is inconsistent. Works great one day, terrible the next.",airesearcher,685,112,machine learning is inconsistent works great one day terrible the next,machine learning inconsistent works great one day terrible next,11,0.25,positive,-0.06666666666666665,0.5833333333333334,negative,positive
328,2024-01-21 10:30:00+00:00,The bias in LLMs outputs is a serious problem nobody wants to address.,ai_skeptic,180,62,the bias in llms outputs is a serious problem nobody wants to address,bias llms outputs serious problem nobody wants address,13,-0.5267,negative,-0.06666666666666665,0.3833333333333333,negative,negative
329,2024-01-21 12:00:00+00:00,Mistral hallucinated completely wrong info and I almost used it. Scary.,data_nerd254,42,96,mistral hallucinated completely wrong info and i almost used it scary,mistral hallucinated completely wrong info almost used scary,11,-0.7453,negative,-0.5,0.95,negative,negative
332,2024-01-21 16:30:00+00:00,"ChatGPT is inconsistent. Works great one day, terrible the next.",ai_skeptic,474,27,chatgpt is inconsistent works great one day terrible the next,chatgpt inconsistent works great one day terrible next,10,0.25,positive,-0.06666666666666665,0.5833333333333334,negative,positive
334,2024-01-21 19:30:00+00:00,The ChatGPT community is growing fast. Lots of debate about best practices.,ai_skeptic,367,99,the chatgpt community is growing fast lots of debate about best practices,chatgpt community growing fast lots debate best practices,12,0.7096,positive,0.6,0.44999999999999996,positive,positive
335,2024-01-21 21:00:00+00:00,Comparing generative AI tools this week. Each has different trade-offs.,devmike92,351,94,comparing generative ai tools this week each has different tradeoffs,comparing generative ai tools week different tradeoffs,10,0.0,neutral,0.0,0.6,neutral,neutral
336,2024-01-21 22:30:00+00:00,Disappointed by the latest ChatGPT update. Felt like a step backward.,devmike92,759,99,disappointed by the latest chatgpt update felt like a step backward,disappointed latest chatgpt update felt like step backward,11,-0.1531,negative,-0.125,0.825,negative,negative
337,2024-01-22 00:00:00+00:00,OpenAI still makes too many mistakes to rely on for serious work.,devmike92,550,176,openai still makes too many mistakes to rely on for serious work,openai still makes many mistakes rely serious work,12,-0.4215,negative,0.08333333333333334,0.5833333333333333,positive,negative
338,2024-01-22 01:30:00+00:00,Loving every update to large language models. The team is crushing it.,techie_zuri,424,2,loving every update to large language models the team is crushing it,loving every update large language models team crushing,12,0.34,positive,0.4047619047619048,0.7595238095238095,positive,positive
341,2024-01-22 06:00:00+00:00,The bias in large language models outputs is a serious problem nobody wants to address.,ai_skeptic,330,50,the bias in large language models outputs is a serious problem nobody wants to address,bias large language models outputs serious problem nobody wants address,15,-0.5267,negative,0.02698412698412699,0.3984126984126984,neutral,negative
343,2024-01-22 09:00:00+00:00,GPT-4 is the best productivity tool I have used in years.,devmike92,111,15,gpt4 is the best productivity tool i have used in years,gpt4 best productivity tool used years,11,0.6369,positive,1.0,0.3,positive,positive
346,2024-01-22 13:30:00+00:00,large language models gave me three different wrong answers. Back to Stack Overflow.,data_nerd254,304,93,large language models gave me three different wrong answers back to stack overflow,large language models gave three different wrong answers back stack overflow,13,-0.4767,negative,-0.07142857142857142,0.4821428571428571,negative,negative
349,2024-01-22 18:00:00+00:00,Using Claude at work now and our output has doubled. Highly recommend.,airesearcher,633,176,using claude at work now and our output has doubled highly recommend,using claude work output doubled highly recommend,12,0.4201,positive,0.16,0.54,positive,positive
351,2024-01-22 21:00:00+00:00,ChatGPT has pros and cons. Still evaluating whether it fits our stack.,devmike92,96,167,chatgpt has pros and cons still evaluating whether it fits our stack,chatgpt pros cons still evaluating whether fits stack,12,0.0,neutral,0.0,0.0,neutral,neutral
354,2024-01-23 01:30:00+00:00,open source AI keeps going down at the worst times. Reliability is a real issue.,cto_musings,474,136,open source ai keeps going down at the worst times reliability is a real issue,open source ai keeps going worst times reliability real issue,15,-0.6249,negative,-0.23888888888888887,0.5222222222222223,negative,negative
355,2024-01-23 03:00:00+00:00,Still learning how to get the best results out of large language models.,ai_skeptic,455,106,still learning how to get the best results out of large language models,still learning get best results large language models,13,0.6369,positive,0.6071428571428571,0.36428571428571427,positive,positive
356,2024-01-23 04:30:00+00:00,Claude is overhyped. Real intelligence is still far away.,devmike92,595,112,claude is overhyped real intelligence is still far away,claude overhyped real intelligence still far away,9,0.4767,positive,0.15000000000000002,0.65,positive,positive
358,2024-01-23 07:30:00+00:00,Gemini solved a problem in 5 seconds that took me hours before.,devmike92,266,73,gemini solved a problem in 5 seconds that took me hours before,gemini solved problem seconds took hours,12,-0.1531,negative,0.0,0.0,neutral,negative
359,2024-01-23 09:00:00+00:00,The GPT-4 demo today was absolutely stunning. Game changer.,pythonista_ke,706,20,the gpt4 demo today was absolutely stunning game changer,gpt4 demo today absolutely stunning game changer,9,0.4391,positive,0.04999999999999999,0.7,neutral,positive
360,2024-01-23 10:30:00+00:00,artificial intelligence is being discussed a lot in our team. No consensus yet.,pythonista_ke,787,85,artificial intelligence is being discussed a lot in our team no consensus yet,artificial intelligence discussed lot team consensus yet,13,0.2263,positive,-0.6,1.0,negative,positive
365,2024-01-23 18:00:00+00:00,Incredible what GPT-4 can do now. We are living in the future.,devmike92,275,137,incredible what gpt4 can do now we are living in the future,incredible gpt4 living future,12,0.0,neutral,0.45,0.5125,positive,neutral
367,2024-01-23 21:00:00+00:00,Frustrated with LLMs today. Could not complete a simple task correctly.,devmike92,192,143,frustrated with llms today could not complete a simple task correctly,frustrated llms today could complete simple task correctly,11,-0.5267,negative,-0.25,0.3190476190476191,negative,negative
368,2024-01-23 22:30:00+00:00,GitHub Copilot has pros and cons. Still evaluating whether it fits our stack.,mlops_daily,386,178,github copilot has pros and cons still evaluating whether it fits our stack,github copilot pros cons still evaluating whether fits stack,13,0.0,neutral,0.0,0.0,neutral,neutral
369,2024-01-24 00:00:00+00:00,The Mistral community is growing fast. Lots of debate about best practices.,devmike92,171,13,the mistral community is growing fast lots of debate about best practices,mistral community growing fast lots debate best practices,12,0.7096,positive,0.6,0.44999999999999996,positive,positive
371,2024-01-24 03:00:00+00:00,open source AI just helped me debug a nasty issue in minutes. Love it.,data_nerd254,754,157,open source ai just helped me debug a nasty issue in minutes love it,open source ai helped debug nasty issue minutes love,14,0.1531,positive,-0.16666666666666666,0.7000000000000001,negative,positive
377,2024-01-24 12:00:00+00:00,Our company is evaluating Claude for internal use. Early days still.,devmike92,788,144,our company is evaluating claude for internal use early days still,company evaluating claude internal use early days still,11,0.0,neutral,0.05,0.15,neutral,neutral
381,2024-01-24 18:00:00+00:00,Using GitHub Copilot at work now and our output has doubled. Highly recommend.,ai_skeptic,498,163,using github copilot at work now and our output has doubled highly recommend,using github copilot work output doubled highly recommend,13,0.4201,positive,0.16,0.54,positive,positive
393,2024-01-25 12:00:00+00:00,open source AI solved a problem in 5 seconds that took me hours before.,nairobi_dev,773,15,open source ai solved a problem in 5 seconds that took me hours before,open source ai solved problem seconds took hours,14,-0.1531,negative,0.0,0.5,neutral,negative
398,2024-01-25 19:30:00+00:00,deep learning gave me three different wrong answers. Back to Stack Overflow.,data_nerd254,257,52,deep learning gave me three different wrong answers back to stack overflow,deep learning gave three different wrong answers back stack overflow,12,-0.4767,negative,-0.125,0.475,negative,negative
402,2024-01-26 01:30:00+00:00,New Mistral paper dropped. Haven't read it yet but looks interesting.,devmike92,255,172,new mistral paper dropped havent read it yet but looks interesting,new mistral paper dropped havent read yet looks interesting,11,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
408,2024-01-26 10:30:00+00:00,Not sure what to make of deep learning yet. Need more time with it.,ai_skeptic,665,169,not sure what to make of deep learning yet need more time with it,sure make deep learning yet need time,14,-0.2411,negative,0.08333333333333333,0.5962962962962962,positive,negative
409,2024-01-26 12:00:00+00:00,machine learning made my workflow so much faster. Cannot imagine going back.,airesearcher,176,42,machine learning made my workflow so much faster cannot imagine going back,machine learning made workflow much faster imagine going back,12,0.0,neutral,0.1,0.1,positive,neutral
411,2024-01-26 15:00:00+00:00,Not impressed with Claude at all. Way too many errors for production.,cto_musings,94,162,not impressed with claude at all way too many errors for production,impressed claude way many errors production,12,-0.6065,negative,0.0,0.75,neutral,negative
414,2024-01-26 19:30:00+00:00,Hard to believe how good open source AI has become. Truly remarkable.,tech_tracy,417,170,hard to believe how good open source ai has become truly remarkable,hard believe good open source ai become truly remarkable,12,0.8402,positive,0.2895833333333333,0.5979166666666667,positive,positive
415,2024-01-26 21:00:00+00:00,Reading about the latest Gemini research. Interesting developments.,nairobi_dev,337,24,reading about the latest gemini research interesting developments,reading latest gemini research interesting developments,8,0.4019,positive,0.5,0.7,positive,positive
418,2024-01-27 01:30:00+00:00,The Claude community is growing fast. Lots of debate about best practices.,mlops_daily,544,32,the claude community is growing fast lots of debate about best practices,claude community growing fast lots debate best practices,12,0.7096,positive,0.6,0.44999999999999996,positive,positive
420,2024-01-27 04:30:00+00:00,Hard to believe how good machine learning has become. Truly remarkable.,ai_skeptic,566,77,hard to believe how good machine learning has become truly remarkable,hard believe good machine learning become truly remarkable,11,0.8402,positive,0.38611111111111107,0.6305555555555555,positive,positive
423,2024-01-27 09:00:00+00:00,The progress in GitHub Copilot over the last year is absolutely incredible.,nairobi_dev,366,81,the progress in github copilot over the last year is absolutely incredible,progress github copilot last year absolutely incredible,12,0.4215,positive,0.45,0.48333333333333334,positive,positive
425,2024-01-27 12:00:00+00:00,Disappointed by the latest machine learning update. Felt like a step backward.,ai_skeptic,48,174,disappointed by the latest machine learning update felt like a step backward,disappointed latest machine learning update felt like step backward,12,-0.1531,negative,-0.125,0.825,negative,negative
426,2024-01-27 13:30:00+00:00,The Claude landscape is changing fast. Hard to keep up.,ai_skeptic,436,25,the claude landscape is changing fast hard to keep up,claude landscape changing fast hard keep,10,-0.1027,negative,-0.04583333333333334,0.5708333333333333,neutral,negative
427,2024-01-27 15:00:00+00:00,Hard to believe how good Mistral has become. Truly remarkable.,tech_tracy,728,11,hard to believe how good mistral has become truly remarkable,hard believe good mistral become truly remarkable,10,0.8402,positive,0.38611111111111107,0.6305555555555555,positive,positive
428,2024-01-27 16:30:00+00:00,Curious where Claude will be in two years. Anyone have predictions?,nairobi_dev,346,3,curious where claude will be in two years anyone have predictions,curious claude two years anyone predictions,11,0.3182,positive,-0.1,1.0,negative,positive
429,2024-01-27 18:00:00+00:00,Loving every update to Mistral. The team is crushing it.,pythonista_ke,741,168,loving every update to mistral the team is crushing it,loving every update mistral team crushing,10,0.34,positive,0.5,0.925,positive,positive
430,2024-01-27 19:30:00+00:00,Privacy concerns around machine learning keep growing. Not comfortable using it.,devmike92,306,0,privacy concerns around machine learning keep growing not comfortable using it,privacy concerns around machine learning keep growing comfortable using,11,-0.2505,negative,-0.2,0.8,negative,negative
433,2024-01-28 00:00:00+00:00,LLMs is genuinely changing how I work every single day.,airesearcher,450,200,llms is genuinely changing how i work every single day,llms genuinely changing work every single day,10,0.0,neutral,0.1642857142857143,0.35714285714285715,positive,neutral
435,2024-01-28 03:00:00+00:00,Mistral is overhyped. Real intelligence is still far away.,nairobi_dev,609,142,mistral is overhyped real intelligence is still far away,mistral overhyped real intelligence still far away,9,0.4767,positive,0.15000000000000002,0.65,positive,positive
436,2024-01-28 04:30:00+00:00,Privacy concerns around Mistral keep growing. Not comfortable using it.,nairobi_dev,335,169,privacy concerns around mistral keep growing not comfortable using it,privacy concerns around mistral keep growing comfortable using,10,-0.2505,negative,-0.2,0.8,negative,negative
437,2024-01-28 06:00:00+00:00,Hard to believe how good LLMs has become. Truly remarkable.,tech_tracy,327,104,hard to believe how good llms has become truly remarkable,hard believe good llms become truly remarkable,10,0.8402,positive,0.38611111111111107,0.6305555555555555,positive,positive
440,2024-01-28 10:30:00+00:00,The cost of ChatGPT APIs is getting ridiculous. Pricing us out.,airesearcher,781,156,the cost of chatgpt apis is getting ridiculous pricing us out,cost chatgpt apis getting ridiculous pricing us,11,-0.3612,negative,-0.3333333333333333,1.0,negative,negative
441,2024-01-28 12:00:00+00:00,Reading about the latest large language models research. Interesting developments.,devmike92,709,118,reading about the latest large language models research interesting developments,reading latest large language models research interesting developments,10,0.4019,positive,0.4047619047619048,0.6095238095238095,positive,positive
442,2024-01-28 13:30:00+00:00,Claude is being discussed a lot in our team. No consensus yet.,data_nerd254,65,198,claude is being discussed a lot in our team no consensus yet,claude discussed lot team consensus yet,12,-0.296,negative,0.0,0.0,neutral,negative
444,2024-01-28 16:30:00+00:00,Reading about the latest artificial intelligence research. Interesting developments.,pythonista_ke,10,177,reading about the latest artificial intelligence research interesting developments,reading latest artificial intelligence research interesting developments,9,0.7003,positive,0.13333333333333333,0.7999999999999999,positive,positive
445,2024-01-28 18:00:00+00:00,Still learning how to get the best results out of generative AI.,pythonista_ke,640,176,still learning how to get the best results out of generative ai,still learning get best results generative ai,12,0.6369,positive,1.0,0.3,positive,positive
453,2024-01-29 06:00:00+00:00,New AI tools paper dropped. Haven't read it yet but looks interesting.,techie_zuri,720,163,new ai tools paper dropped havent read it yet but looks interesting,new ai tools paper dropped havent read yet looks interesting,12,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
454,2024-01-29 07:30:00+00:00,Security risks in Gemini are being ignored. This will bite us.,cto_musings,345,178,security risks in gemini are being ignored this will bite us,security risks gemini ignored bite us,11,-0.25,negative,0.0,0.0,neutral,negative
455,2024-01-29 09:00:00+00:00,Worried about job displacement because of Claude. Real conversation needed.,tech_tracy,122,186,worried about job displacement because of claude real conversation needed,worried job displacement claude real conversation needed,10,-0.296,negative,0.2,0.30000000000000004,positive,negative
456,2024-01-29 10:30:00+00:00,Excited about what ChatGPT means for the future of technology.,devmike92,334,66,excited about what chatgpt means for the future of technology,excited chatgpt means future technology,10,0.34,positive,0.1875,0.4375,positive,positive
459,2024-01-29 15:00:00+00:00,"Watched a demo of Claude today. Impressive in some areas, limited in others.",tech_tracy,320,98,watched a demo of claude today impressive in some areas limited in others,watched demo claude today impressive areas limited others,13,0.34,positive,0.4642857142857143,0.5714285714285714,positive,positive
462,2024-01-29 19:30:00+00:00,LLMs hallucinated completely wrong info and I almost used it. Scary.,tech_tracy,643,32,llms hallucinated completely wrong info and i almost used it scary,llms hallucinated completely wrong info almost used scary,11,-0.7453,negative,-0.5,0.95,negative,negative
465,2024-01-30 00:00:00+00:00,"Watched a demo of Mistral today. Impressive in some areas, limited in others.",techie_zuri,722,76,watched a demo of mistral today impressive in some areas limited in others,watched demo mistral today impressive areas limited others,13,0.34,positive,0.4642857142857143,0.5714285714285714,positive,positive
468,2024-01-30 04:30:00+00:00,Not impressed with AI tools at all. Way too many errors for production.,mlops_daily,433,79,not impressed with ai tools at all way too many errors for production,impressed ai tools way many errors production,13,-0.6065,negative,0.0,0.75,neutral,negative
470,2024-01-30 07:30:00+00:00,LLMs has pros and cons. Still evaluating whether it fits our stack.,nairobi_dev,40,9,llms has pros and cons still evaluating whether it fits our stack,llms pros cons still evaluating whether fits stack,12,0.0,neutral,0.0,0.0,neutral,neutral
472,2024-01-30 10:30:00+00:00,"generative AI is inconsistent. Works great one day, terrible the next.",mlops_daily,352,18,generative ai is inconsistent works great one day terrible the next,generative ai inconsistent works great one day terrible next,11,0.25,positive,-0.06666666666666665,0.5833333333333334,negative,positive
473,2024-01-30 12:00:00+00:00,Claude hallucinated completely wrong info and I almost used it. Scary.,nairobi_dev,636,122,claude hallucinated completely wrong info and i almost used it scary,claude hallucinated completely wrong info almost used scary,11,-0.7453,negative,-0.5,0.95,negative,negative
474,2024-01-30 13:30:00+00:00,Comparing Claude tools this week. Each has different trade-offs.,airesearcher,267,98,comparing claude tools this week each has different tradeoffs,comparing claude tools week different tradeoffs,9,0.0,neutral,0.0,0.6,neutral,neutral
478,2024-01-30 19:30:00+00:00,Still learning how to get the best results out of AI tools.,nairobi_dev,319,82,still learning how to get the best results out of ai tools,still learning get best results ai tools,12,0.6369,positive,1.0,0.3,positive,positive
480,2024-01-30 22:30:00+00:00,The GitHub Copilot demo today was absolutely stunning. Game changer.,airesearcher,380,123,the github copilot demo today was absolutely stunning game changer,github copilot demo today absolutely stunning game changer,10,0.4391,positive,0.04999999999999999,0.7,neutral,positive
484,2024-01-31 04:30:00+00:00,machine learning solved a problem in 5 seconds that took me hours before.,mlops_daily,223,18,machine learning solved a problem in 5 seconds that took me hours before,machine learning solved problem seconds took hours,13,-0.1531,negative,0.0,0.0,neutral,negative
486,2024-01-31 07:30:00+00:00,Reading about the latest GPT-4 research. Interesting developments.,devmike92,112,118,reading about the latest gpt4 research interesting developments,reading latest gpt4 research interesting developments,8,0.4019,positive,0.5,0.7,positive,positive
488,2024-01-31 10:30:00+00:00,artificial intelligence hallucinated completely wrong info and I almost used it. Scary.,mlops_daily,137,45,artificial intelligence hallucinated completely wrong info and i almost used it scary,artificial intelligence hallucinated completely wrong info almost used scary,12,-0.4989,negative,-0.5333333333333333,0.9666666666666667,negative,negative
491,2024-01-31 15:00:00+00:00,GitHub Copilot is overhyped. Real intelligence is still far away.,ai_skeptic,166,24,github copilot is overhyped real intelligence is still far away,github copilot overhyped real intelligence still far away,10,0.4767,positive,0.15000000000000002,0.65,positive,positive
492,2024-01-31 16:30:00+00:00,Disappointed by the latest open source AI update. Felt like a step backward.,ai_skeptic,355,22,disappointed by the latest open source ai update felt like a step backward,disappointed latest open source ai update felt like step backward,13,-0.1531,negative,-0.08333333333333333,0.7166666666666667,negative,negative
496,2024-01-31 22:30:00+00:00,Security risks in OpenAI are being ignored. This will bite us.,pythonista_ke,310,24,security risks in openai are being ignored this will bite us,security risks openai ignored bite us,11,-0.25,negative,0.0,0.0,neutral,negative
497,2024-02-01 00:00:00+00:00,Incredible what OpenAI can do now. We are living in the future.,data_nerd254,89,153,incredible what openai can do now we are living in the future,incredible openai living future,12,0.0,neutral,0.45,0.5125,positive,neutral
499,2024-02-01 03:00:00+00:00,Really impressed by Gemini! The capabilities are mind-blowing.,techie_zuri,744,93,really impressed by gemini the capabilities are mindblowing,really impressed gemini capabilities mindblowing,8,0.5256,positive,1.0,1.0,positive,positive
503,2024-02-01 09:00:00+00:00,Reading about the latest OpenAI research. Interesting developments.,cto_musings,688,187,reading about the latest openai research interesting developments,reading latest openai research interesting developments,8,0.4019,positive,0.5,0.7,positive,positive
504,2024-02-01 10:30:00+00:00,The generative AI community is growing fast. Lots of debate about best practices.,cto_musings,782,39,the generative ai community is growing fast lots of debate about best practices,generative ai community growing fast lots debate best practices,13,0.7096,positive,0.6,0.44999999999999996,positive,positive
506,2024-02-01 13:30:00+00:00,GPT-4 made my workflow so much faster. Cannot imagine going back.,cto_musings,243,10,gpt4 made my workflow so much faster cannot imagine going back,gpt4 made workflow much faster imagine going back,11,0.0,neutral,0.1,0.1,positive,neutral
507,2024-02-01 15:00:00+00:00,generative AI has pros and cons. Still evaluating whether it fits our stack.,devmike92,31,35,generative ai has pros and cons still evaluating whether it fits our stack,generative ai pros cons still evaluating whether fits stack,13,0.0,neutral,0.0,0.0,neutral,neutral
513,2024-02-02 00:00:00+00:00,Still learning how to get the best results out of deep learning.,techie_zuri,198,10,still learning how to get the best results out of deep learning,still learning get best results deep learning,12,0.6369,positive,0.5,0.35,positive,positive
514,2024-02-02 01:30:00+00:00,AI tools just helped me debug a nasty issue in minutes. Love it.,nairobi_dev,265,20,ai tools just helped me debug a nasty issue in minutes love it,ai tools helped debug nasty issue minutes love,13,0.1531,positive,-0.25,0.8,negative,positive
515,2024-02-02 03:00:00+00:00,Reading about the latest generative AI research. Interesting developments.,cto_musings,245,39,reading about the latest generative ai research interesting developments,reading latest generative ai research interesting developments,9,0.4019,positive,0.5,0.7,positive,positive
516,2024-02-02 04:30:00+00:00,Excited about what OpenAI means for the future of technology.,cto_musings,444,56,excited about what openai means for the future of technology,excited openai means future technology,10,0.34,positive,0.1875,0.4375,positive,positive
518,2024-02-02 07:30:00+00:00,Claude gave me three different wrong answers. Back to Stack Overflow.,cto_musings,501,58,claude gave me three different wrong answers back to stack overflow,claude gave three different wrong answers back stack overflow,11,-0.4767,negative,-0.16666666666666666,0.5,negative,negative
